"","id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365"
"41794",32495009,"Spacious 3 bedroom apartment in WILLIAMSBURG",235115405,"New York Italians","Brooklyn","Williamsburg",40.7077,-73.95332,"Private room",65,2,13,"2019-07-05",3.33,2,9
"394",121861,"Park Slope Apt:, Spacious 2 bedroom",611716,"Elizabeth","Brooklyn","Park Slope",40.67644,-73.98082,"Entire home/apt",165,2,23,"2016-05-02",0.23,2,7
"44554",34289867,"Amazing 2 BR Ap,10min walk 2 Empire state building",258892159,"Flora","Manhattan","Kips Bay",40.74357,-73.97647,"Entire home/apt",299,1,0,"",NA,1,20
"7255",5316908,"Beautiful 1BD/ NEW RENOVATIONS/ELEV",1475015,"Mike","Manhattan","Upper West Side",40.76917,-73.98488,"Entire home/apt",87,30,7,"2018-12-23",0.18,52,365
"40143",31146079,"Amazing cozy and warm male room on Manhattan IV",39528519,"Max","Manhattan","Lower East Side",40.71124,-73.98687,"Shared room",35,14,0,"",NA,28,322
"4462",3060297,"Great Chelsea block near Highline & Subways",7245581,"Michael","Manhattan","Chelsea",40.74897,-73.9968,"Entire home/apt",93,75,16,"2019-05-15",0.3,19,234
"41409",32237394,"Sonder | Stock Exchange | Private 1BR + Kitchen",219517861,"Sonder (NYC)","Manhattan","Financial District",40.70789,-74.01229,"Entire home/apt",234,2,12,"2019-06-16",3.05,327,340
"26034",20773211,"Quiet, Comfortable room near A Express Train",8833868,"Susan","Manhattan","Washington Heights",40.85663,-73.93564,"Private room",50,4,22,"2019-07-02",1.46,1,42
"6997",5028478,"Spacious and welcoming 1 bedroom apt",3116461,"Kyala","Brooklyn","East Flatbush",40.65308,-73.95109,"Entire home/apt",100,2,67,"2019-06-14",1.27,1,153
"33807",26784754,"Comfy Bunk Bed private room in Brooklyn Chinatown",201403610,"青明","Brooklyn","Sunset Park",40.63986,-74.01064,"Private room",58,2,10,"2019-05-28",0.92,5,232
"43398",33634956,"Sonder | Stock Exchange | Amazing 1BR + Sofa Bed",219517861,"Sonder (NYC)","Manhattan","Financial District",40.70748,-74.0108,"Entire home/apt",234,2,7,"2019-06-20",2.66,327,309
"38134",30096719,"Small studio in historic Clinton Hill",188896,"Ellen","Brooklyn","Clinton Hill",40.6887,-73.96668,"Entire home/apt",98,1,32,"2019-07-02",4.1,2,257
"31574",24594184,"Cozy Mott Haven-Steps from Subway, Total Privacy",185850609,"Samuel","Bronx","Mott Haven",40.81011,-73.92166,"Entire home/apt",125,3,62,"2019-07-02",4.34,1,253
"47208",35638345,"Heart of the Big Apple Close to Broadway",263229425,"Dylan","Manhattan","Hell's Kitchen",40.76617,-73.99169,"Shared room",400,2,0,"",NA,1,26
"41022",31895980,"2 Bedroom modern apartment, trains nearby, a GEM!",33614329,"Walter","Brooklyn","Bushwick",40.69549,-73.93006,"Entire home/apt",159,1,12,"2019-06-29",3.03,4,259
"33943",26877222,"Clean cozy room in Manhattan. 5 min to 135 St",137358866,"Kazuya","Manhattan","Harlem",40.81657,-73.94262,"Private room",33,30,3,"2019-04-30",0.46,103,189
"5532",4016173,"Turn of the Century Railroad Flat /4 day Wknd",9639040,"Joanne","Brooklyn","Park Slope",40.66723,-73.98043,"Entire home/apt",100,2,18,"2019-06-24",0.31,1,58
"48082",36074873,"Cosy Private room, weekly cleaner",15057355,"Benjamin","Manhattan","Two Bridges",40.71155,-73.99712,"Private room",70,3,0,"",NA,1,62
"28014",21891982,"LUXURY IN MURRAY HILL-25TH FLR/W/DRYER-FANTASTIC!",2856748,"Ruchi","Manhattan","Murray Hill",40.74864,-73.97383,"Entire home/apt",350,30,0,"",NA,49,330
"48468",36276575,"Prime West Village One Bedroom",6432439,"Annie","Manhattan","West Village",40.73477,-74.00246,"Entire home/apt",299,3,0,"",NA,1,107
"548",201992,"Serene Park Slope Garden Apartment",988350,"Andrea","Brooklyn","Park Slope",40.6755,-73.97859,"Entire home/apt",190,4,105,"2019-05-11",1.62,1,328
"47426",35726476,"Queen Sized Bedroom with Frontal Ocean View",26935419,"Nikki","Brooklyn","Brighton Beach",40.5771,-73.96499,"Private room",120,1,0,"",NA,1,252
"7895",6045055,"Entire floor. Private bathroom. Great location.",3435092,"Elena","Manhattan","Upper East Side",40.78234,-73.94907,"Private room",109,4,191,"2019-06-20",3.75,3,243
"26008",20760640,"20 Min to Manhattan, in the Heart of Ridgewood",148705627,"Jonathan","Queens","Ridgewood",40.70141,-73.90291,"Entire home/apt",170,18,14,"2019-01-05",0.64,2,141
"38482",30285772,"Sunny & Spacious, Studio-Like Ridgewood Apartment",5937189,"Leigh","Queens","Ridgewood",40.70247,-73.90474,"Private room",45,2,8,"2019-06-26",1.08,1,2
"21441",17122439,"Charming Studio with your Own Private Patio",115057851,"Chito And Xavier","Manhattan","East Harlem",40.80827,-73.93813,"Entire home/apt",100,3,103,"2019-07-01",3.61,2,32
"47850",35945823,"PLUSH RENOVATED APARTMENT CLOSE TO MANHATTAN!",269818817,"Mark","Queens","Ridgewood",40.7032,-73.89571,"Entire home/apt",220,4,2,"2019-07-08",2,2,146
"29647",22764944,"1 ROOM IN 2 BEDROOM APT DOORMAN BLDG WITH ELEVATOR",119847900,"Marie","Manhattan","Washington Heights",40.8485,-73.93509,"Private room",52,1,46,"2019-06-25",2.73,1,21
"26270",20941915,"Large Bedroom near Manhattan",150572903,"Dimitri","Staten Island","St. George",40.64123,-74.08169,"Private room",85,2,0,"",NA,2,356
"13562",10142056,"Authentic studio-UES (30 days MIN)",23772724,"Elem","Manhattan","Upper East Side",40.77349,-73.95225,"Entire home/apt",99,30,7,"2018-12-31",0.18,15,327
"31340",24352862,"Brooklyn Museum of Art 2 Bedroom Gem!",183751102,"Rose","Brooklyn","Crown Heights",40.67102,-73.96172,"Entire home/apt",130,4,8,"2019-06-09",0.56,1,353
"27481",21646838,"Modern 2 bedroom apartment in Brooklyn",31755712,"Ludmila","Brooklyn","Clinton Hill",40.68597,-73.95983,"Entire home/apt",125,25,0,"",NA,1,172
"36122",28713500,"San Carlos Hotel  Deluxe Room- up to 3",173685298,"Janet","Manhattan","Midtown",40.75499,-73.97121,"Private room",330,1,4,"2019-02-17",0.48,11,176
"14577",11496607,"Trendy 1 Bedroom Harlem Brownstone",60542135,"Amal & Emad","Manhattan","Harlem",40.80187,-73.94705,"Entire home/apt",165,3,60,"2019-06-17",1.49,1,278
"47686",35868596,"LOFTED BED IN CONVERTED FACTORY LOFT NEAR 2 METROS",35606248,"Blake And Madia","Brooklyn","Bushwick",40.70301,-73.92552,"Private room",63,2,0,"",NA,5,358
"47132",35606381,"The City Horizon",221200420,"Adam","Manhattan","Murray Hill",40.74422,-73.97261,"Entire home/apt",350,30,0,"",NA,23,331
"44192",34093881,"A Cute and cozy two bedrooms apartment.",253448038,"Ramon","Manhattan","Hell's Kitchen",40.75618,-73.99321,"Entire home/apt",250,3,8,"2019-07-01",4.07,2,61
"1990",874706,"Fully Updated Modern 1 Bedroom Apartment",4616773,"Joan","Brooklyn","Kensington",40.64534,-73.97189,"Entire home/apt",95,3,154,"2019-07-01",2,1,310
"33315",26322941,"Cobble Hill Retreat, 1-Bedroom Garden Apartment",27600568,"Anne","Brooklyn","Cobble Hill",40.68537,-73.99861,"Entire home/apt",195,2,55,"2019-07-03",5.32,1,30
"5858",4274462,"Spacious and cosy private room.",22189723,"Diego","Queens","Ridgewood",40.70439,-73.91111,"Private room",49,2,37,"2019-05-28",0.73,2,298
"1851",823631,"Bright, cozy private room in Harlem",4324286,"Ettice","Manhattan","Harlem",40.80997,-73.93992,"Private room",65,5,29,"2019-05-18",0.4,2,186
"37374",29661817,"Monet in Manhattan private room w deck & bkfst",32295097,"Maureen","Manhattan","Lower East Side",40.71434,-73.98641,"Private room",125,2,28,"2019-07-03",3.39,2,255
"3541",2111336,"Nice Modern Mirrored Room in NYC",10764579,"Kevin","Manhattan","Harlem",40.82532,-73.94992,"Private room",55,14,66,"2019-04-30",1.12,1,17
"36479",28992518,"Private 1 Bedroom on Top Floor Apartment Building",218526982,"Liz","Manhattan","Lower East Side",40.72165,-73.98695,"Entire home/apt",175,2,11,"2019-07-07",1.2,2,6
"46800",35451608,"3 BEDROOMS IN BROOKLYN",260447969,"Eddie","Brooklyn","Greenpoint",40.72019,-73.94648,"Entire home/apt",600,3,1,"2019-06-23",1,1,351
"19817",15866121,"A lovely unique space in the heart of Brooklyn",6181203,"Segun","Brooklyn","Crown Heights",40.67638,-73.91578,"Private room",42,4,13,"2018-05-21",0.41,1,364
"2983",1738513,"Sunny Floral Artist Apartment Chinatown LES",5064855,"Krista","Manhattan","Two Bridges",40.70911,-73.99685,"Entire home/apt",180,3,18,"2019-06-30",0.26,1,72
"21477",17158871,"19th Cent. Brooklyn Hts, Moments from Manhattan",17727305,"Stephen","Brooklyn","Brooklyn Heights",40.69754,-73.99298,"Entire home/apt",270,4,48,"2019-07-01",1.73,1,172
"31749",24754942,"Cozy apt in vibrant Brooklyn neighborhood",22251843,"Maria","Brooklyn","Prospect-Lefferts Gardens",40.66192,-73.96228,"Entire home/apt",80,7,8,"2019-02-10",0.58,1,4
"35846",28456453,"Celebrity Home 15 mins to jfk & lga",213816392,"DuChess","Queens","Queens Village",40.70762,-73.74366,"Private room",41,1,38,"2019-07-06",3.99,3,163
"11943",9301647,"Semi-Private Space in Prime Midtown East",9226879,"Christina","Manhattan","Midtown",40.75249,-73.97412,"Private room",70,3,6,"2019-06-29",0.28,2,233
"12204",9461236,"Artist & art filled apartment in williamsbourg",29408743,"Monika","Brooklyn","Williamsburg",40.7121,-73.96101,"Entire home/apt",145,10,18,"2019-04-30",0.43,1,157
"159",38663,"Luxury Brownstone in Boerum Hill",165789,"Sarah","Brooklyn","Boerum Hill",40.68559,-73.98094,"Entire home/apt",475,3,23,"2018-12-31",0.27,1,230
"24402",19644363,"Spacious 2 bedroom railroad apartment",114621718,"Hope","Brooklyn","Gowanus",40.67718,-73.98513,"Entire home/apt",225,1,67,"2019-06-29",2.98,2,350
"18951",15052455,"XL Sunny, NYC Flat Close to Train, Cafes & Shops",8993084,"Kimberly","Brooklyn","Bedford-Stuyvesant",40.69085,-73.95578,"Private room",55,2,41,"2019-05-28",1.25,4,83
"1330",582372,"Comfy New York City Launching Pad!!",733370,"Tim","Queens","Astoria",40.77115,-73.92275,"Private room",69,40,23,"2016-07-01",0.27,1,207
"36584",29082165,"Luxurious Huge Room Same Street As The Subway!",153500245,"Isabela","Brooklyn","Bedford-Stuyvesant",40.67872,-73.90967,"Private room",90,1,51,"2019-06-24",5.56,2,224
"34749",27547687,"Queens Apartment Private Room",177825782,"Ada","Queens","Jackson Heights",40.75047,-73.88216,"Private room",89,4,2,"2019-05-26",0.33,2,175
"11742",9130275,"The BEST LOCATION in MANHATTAN!",47556575,"Kira","Manhattan","Gramercy",40.7356,-73.99049,"Entire home/apt",159,1,188,"2018-11-20",4.19,1,157
"30723",23766156,"TheBlueHouse. EntireHome. BabyGrand. FreeParking.",178266385,"Megan","Brooklyn","Cypress Hills",40.68012,-73.89338,"Entire home/apt",800,1,3,"2018-08-15",0.21,1,362
"35916",28526676,"Cozy Room",28740462,"Andrea","Brooklyn","Borough Park",40.64465,-73.99078,"Private room",40,1,36,"2019-07-03",3.74,1,63
"42438",32936398,"UES Apartment near Central Park(20 mins TimesSq)",239658197,"Shawn","Manhattan","East Harlem",40.79153,-73.94138,"Entire home/apt",180,1,4,"2019-06-30",1.54,1,32
"38059",30062478,"Chelsea Hudson yards Highline adorable apartment",225913271,"Kristie","Manhattan","Chelsea",40.7507,-74.00261,"Entire home/apt",170,3,6,"2019-06-30",0.84,1,170
"23741",19177573,"Private room in a beautiful apartment",61649734,"Giulliana","Brooklyn","Bushwick",40.69019,-73.91384,"Private room",51,1,194,"2019-06-27",7.66,2,7
"7783",5904178,"Private Bedroom Minutes to Midtown",30665412,"Adrian","Queens","Astoria",40.76384,-73.92023,"Private room",100,1,0,"",NA,1,365
"42737",33171891,"30 days minimum Time square West Midtown apartment",177396569,"Yanina","Manhattan","Hell's Kitchen",40.76043,-73.99132,"Entire home/apt",4100,30,0,"",NA,3,180
"46",12627,"Entire apartment in central Brooklyn neighborhood.",49670,"Rana","Brooklyn","Prospect-Lefferts Gardens",40.65944,-73.96238,"Entire home/apt",150,29,11,"2019-06-05",0.49,1,95
"37562",29800110,"Modern, comfy, and cool",49701856,"Rachel","Brooklyn","Bushwick",40.69222,-73.90695,"Entire home/apt",150,3,22,"2019-07-02",2.89,1,50
"45820",34969461,"Duplex apartment",1849974,"Laura","Manhattan","Harlem",40.81981,-73.94523,"Entire home/apt",200,7,0,"",NA,2,153
"42583",33049114,"A Sweet Garden Suite  in a Brooklyn Mansion",7728754,"Malika","Brooklyn","Crown Heights",40.67387,-73.9424,"Entire home/apt",100,3,5,"2019-05-12",2.03,4,250
"1932",848722,"Lovely BR In The ❤ Of Flushing! Free Metro Card",4241953,"Celeste","Queens","Flushing",40.76014,-73.81146,"Private room",45,2,39,"2019-06-07",0.52,4,292
"36179",28760189,"Cozy Happy Place in Brooklyn 1 block from Subway",3094662,"Fernanda","Brooklyn","Fort Hamilton",40.62288,-74.03082,"Private room",90,3,12,"2019-06-19",1.3,1,63
"9812",7547481,"Adorable Brooklyn Apartment",9646150,"Lila (Eli)","Brooklyn","Prospect-Lefferts Gardens",40.65845,-73.96064,"Private room",60,1,140,"2019-06-24",4,2,40
"17617",13857291,"Beautiful Room/20 min downtown NYC",81865543,"Rob","Manhattan","Inwood",40.86836,-73.92827,"Private room",65,4,38,"2019-06-09",1.04,1,149
"33149",26156155,"Beautiful studio apartment /Grand central location",166366283,"Angie","Manhattan","Midtown",40.7511,-73.97103,"Entire home/apt",170,7,2,"2018-09-30",0.2,1,64
"2033",904060,"Beautiful Modern apt in Brooklyn",4834187,"Howard","Brooklyn","Clinton Hill",40.68496,-73.96111,"Entire home/apt",165,4,37,"2018-09-30",0.47,1,343
"12706",9735957,"Unique Duplex Loft Private Roof",49494357,"Lindsee And Peter","Manhattan","Nolita",40.72116,-73.9959,"Entire home/apt",425,2,23,"2019-06-04",0.64,1,54
"7911",6063050,"Private Room in 3BD Apt with a queen bed",9897580,"David","Brooklyn","Bedford-Stuyvesant",40.68669,-73.93452,"Private room",55,3,51,"2019-06-19",1,1,340
"38888",30429519,"Bright room in a newly renovated Apt in Brooklyn",82683774,"Ruben And Will","Brooklyn","Crown Heights",40.6761,-73.93502,"Private room",45,2,17,"2019-05-05",2.52,1,14
"35404",28083637,"Brooklyn Prospect Park South Master Suite",202837291,"Sarahya","Brooklyn","Flatbush",40.64543,-73.96457,"Private room",80,1,18,"2019-06-22",1.83,2,78
"7889",6042635,"Spacious Studio",31358851,"Mo","Manhattan","Washington Heights",40.85882,-73.92897,"Entire home/apt",65,4,38,"2019-06-30",0.79,1,307
"21507",17211246,"Cute clean 1 rm",31546047,"Miyu","Manhattan","Hell's Kitchen",40.76553,-73.98879,"Private room",118,2,16,"2019-07-01",0.63,1,24
"16690",13346741,"Great location big one bedroom on the UWS",3256433,"Ira","Manhattan","Upper West Side",40.79426,-73.96914,"Entire home/apt",200,10,4,"2019-06-08",0.12,7,154
"24304",19569481,"Lux Renovated Williamsburg Duplex w/ Private Yard",960013,"Zhana And Adam","Brooklyn","Williamsburg",40.71312,-73.94867,"Entire home/apt",250,3,31,"2019-06-01",1.27,1,13
"5622",4089915,"PRIVATE, Airy, 1 Bedroom Apt in Central Bushwick",2917387,"Emily","Brooklyn","Bushwick",40.7041,-73.92476,"Entire home/apt",84,3,120,"2019-06-19",2.29,1,224
"30722",23765937,"Huge Williamsburg Loft w/ kids friendly amenities.",176051903,"Emerson","Brooklyn","Williamsburg",40.71832,-73.96354,"Entire home/apt",550,5,3,"2019-07-05",0.28,1,38
"37713",29889800,"Large private room overlooking the skyline",16152090,"Amna","Manhattan","Roosevelt Island",40.76414,-73.949,"Private room",175,4,3,"2019-04-27",0.43,2,362
"13827",10435862,"Two Beds OR KingSize Bed by Subway; Washer/Dryer",9372363,"Tj","Brooklyn","Midwood",40.61465,-73.96065,"Private room",65,2,8,"2019-04-07",0.19,2,321
"15573",12539359,"Cute and cosy one bedroom",60946174,"Zineb","Manhattan","Upper East Side",40.78093,-73.95175,"Private room",350,1,9,"2016-10-08",0.23,1,90
"27650",21730735,"Steps to LGA, near CitiField, JFK,Manhattan (RM#1)",156948703,"Asad","Queens","East Elmhurst",40.77056,-73.87191,"Private room",52,1,207,"2019-07-03",10.38,6,325
"26731",21230688,"Harlem Hideaway Parlor Apartment",145825873,"Dennis","Manhattan","Harlem",40.80436,-73.94865,"Entire home/apt",96,30,5,"2019-04-06",0.53,4,32
"32513",25486302,"Luxurious Apt in the heart of Manhattan",61391963,"Corporate Housing","Manhattan","Kips Bay",40.74483,-73.97956,"Entire home/apt",125,30,2,"2019-04-10",0.44,91,346
"32888",25918869,"MODERN 2-3 Bedroom Apartment with Huge Roof Deck",26876408,"Kelley","Brooklyn","Columbia St",40.68051,-74.00357,"Entire home/apt",160,30,1,"2018-08-22",0.09,1,95
"27626",21721040,"Huge, bright one bedroom flat near Prospect Park",10197359,"Amber","Brooklyn","Flatbush",40.65168,-73.96411,"Entire home/apt",100,3,13,"2019-06-25",0.91,1,7
"3329",1987584,"Home Sweet Room-HOMEY-Queens NYC!!",4113132,"Jacqueline & Tyas","Queens","Elmhurst",40.73943,-73.87475,"Private room",45,3,49,"2019-04-25",0.77,3,307
"19899",15948069,"4 bdrm/2 bath apt. Central Pk, Columbia U.",5162192,"Amy","Manhattan","Upper West Side",40.79835,-73.9616,"Entire home/apt",240,30,1,"2019-05-08",0.48,12,211
"2778",1520806,"HUGE 2BR+1BA Apt For Group Only 15 Min To NYCity",347642,"Jullien","Brooklyn","Bedford-Stuyvesant",40.68084,-73.92804,"Entire home/apt",170,3,134,"2019-06-20",2,3,209
"31809",24809771,"Beautiful, sunny 1 bedroom off Graham Ave",5024658,"Yael","Brooklyn","Williamsburg",40.716,-73.94434,"Entire home/apt",130,7,1,"2018-06-10",0.08,1,9
"44476",34253217,"Fantastic 2 Bedroom Apartment",258599553,"Matt","Manhattan","Kips Bay",40.7432,-73.97703,"Entire home/apt",190,1,4,"2019-06-17",2.14,1,144
"43215",33520773,"Crown Heights Studio",190094547,"Marion","Brooklyn","Crown Heights",40.67144,-73.92496,"Entire home/apt",90,3,3,"2019-05-06",1.18,1,7
"27287",21550242,"ENTIRE Apt in Williamsburg < 1 block to L train",1913749,"Kelly","Brooklyn","Williamsburg",40.71259,-73.94189,"Entire home/apt",125,4,11,"2019-06-24",0.55,1,11
"47823",35938183,"Immaculate, Grand, Clean Apartment Near the Subway",270314733,"H.","Brooklyn","Crown Heights",40.67268,-73.94895,"Entire home/apt",190,2,0,"",NA,1,128
"42972",33367953,"Comfy and cozy room 20 mins away from Manhattan.",219891232,"Yurany","Queens","Elmhurst",40.74326,-73.88912,"Private room",45,2,16,"2019-06-29",5.05,1,32
"27432",21627938,"Unbelievable male room Manhattan for lngterm! III",39528519,"Max","Manhattan","Lower East Side",40.71021,-73.98863,"Shared room",29,100,0,"",NA,28,341
"9378",7193370,"King Bedroom w/ Private Bath: BUSHWICK L Train",9484908,"Aj","Queens","Ridgewood",40.71005,-73.91956,"Private room",64,3,0,"",NA,2,77
"23015",18636622,"Quaint 1 Bedroom in Historic Home",3617473,"Jeff","Queens","Sunnyside",40.74789,-73.91428,"Entire home/apt",100,30,3,"2017-12-02",0.13,1,213
"41080",31947104,"EMPIRE COZY DOUBLE DOUBLE",224414117,"Gabriel","Manhattan","Hell's Kitchen",40.7549,-73.99679,"Private room",299,1,0,"",NA,30,363
"42479",32973353,"Spacious shared room in newly renovated house",248161322,"Sergii","Brooklyn","Bushwick",40.69977,-73.93966,"Shared room",35,30,0,"",NA,14,341
"24266",19544766,"Large+Amazing 2BR ( Flex)-Upper East Side-E89th",2856748,"Ruchi","Manhattan","Upper East Side",40.77608,-73.94364,"Entire home/apt",220,30,0,"",NA,49,325
"48462",36275631,"❤️Ever best located cozy flat❤️",271624892,"Alex","Manhattan","Hell's Kitchen",40.76356,-73.98823,"Entire home/apt",330,1,0,"",NA,1,180
"18271",14330789,"Steps to the Metro, Minutes to Manhattan",22194698,"Joe & Jay","Brooklyn","Bedford-Stuyvesant",40.69121,-73.92529,"Entire home/apt",113,2,167,"2019-07-03",4.71,2,167
"38294",30181691,"Sonder | 180 Water | Incredible 2BR + Rooftop",219517861,"Sonder (NYC)","Manhattan","Financial District",40.70637,-74.00645,"Entire home/apt",302,29,0,"",NA,327,309
"10568",8118112,"Bed-Stuy Brooklyn Garden Apartment",22261783,"Gregory","Brooklyn","Bedford-Stuyvesant",40.68285,-73.93961,"Entire home/apt",125,3,92,"2019-06-19",1.97,2,121
"22924",18569279,"ENTIRE HOME- UPPER EAST SIDE, NYC",4677247,"Elizabeth","Manhattan","Upper East Side",40.77973,-73.95039,"Entire home/apt",150,2,17,"2019-05-15",0.71,1,338
"54",14314,"Greenpoint Place...Has It All! ",56246,"Jeanne","Brooklyn","Greenpoint",40.73506,-73.95392,"Entire home/apt",144,2,328,"2019-06-29",2.82,1,234
"10809",8322478,"Designers brownstone in Bed-Stuy",5008870,"Mia","Brooklyn","Bedford-Stuyvesant",40.68211,-73.9236,"Entire home/apt",135,2,129,"2019-07-01",3.32,1,242
