"id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365"
5028264,"Charming Studio Apartment",25881276,"Jordana","Manhattan","Upper West Side",40.7921,-73.97918,"Entire home/apt",125,21,45,"2019-05-27",0.86,2,176
20615932,"1 Bedroom Garden Level Apt In Bushwick",73498715,"Jonathan","Brooklyn","Bushwick",40.69677,-73.91404,"Entire home/apt",74,7,9,"2019-06-17",0.42,1,61
10267693,"Cute beach bungalow by the beach, 80min Manhattan",52793525,"J.C.","Queens","Far Rockaway",40.59607,-73.75911,"Entire home/apt",100,6,9,"2019-05-10",0.22,1,0
30799727,"Cozy and clean room. Easy transportation",160923266,"Mario","Brooklyn","Greenpoint",40.73324,-73.95101,"Private room",70,5,0,"",NA,1,0
28871823,"Chic Modern Minimalism | Private Luxury Space",10320429,"Julie","Brooklyn","Bedford-Stuyvesant",40.69058,-73.94863,"Private room",72,2,37,"2019-06-30",3.94,1,18
20651136,"Private 1 bed 1 bath- Chelsea, Manhattan",44170535,"Caitlin","Manhattan","Chelsea",40.7459,-73.99867,"Private room",165,3,4,"2017-10-10",0.18,2,0
7645359,"Old World Charm in Hip Brooklyn",7500,"Russ","Brooklyn","Clinton Hill",40.68864,-73.96759,"Entire home/apt",175,30,7,"2019-03-02",0.17,1,27
7647268,"NiceRoomNiceNeighborhoodCloseMaimonidesHospital",40124500,"Regina","Brooklyn","Borough Park",40.63741,-74.00118,"Private room",45,1,43,"2019-06-29",0.99,2,310
20996474,"Ping Pong Paradise in Brooklyn, Close to metro!!!",151146788,"Rohit","Brooklyn","Bedford-Stuyvesant",40.69049,-73.93014,"Entire home/apt",124,2,91,"2019-06-21",4.4,2,272
1336390,"Charming, Quiet, & Clean 1BR APT",1673136,"Erin","Manhattan","Chelsea",40.73981,-74.0016,"Entire home/apt",199,3,35,"2019-06-28",0.49,1,69
386744,"Great room priv/bathrm Eastside location 70's ST",1935291,"Cristina","Manhattan","Upper East Side",40.7685,-73.96034,"Private room",105,7,93,"2019-06-07",1.06,1,70
14868857,"Entire studio in Williamsburg",49704571,"Krzysztof","Brooklyn","Williamsburg",40.71906,-73.94394,"Entire home/apt",80,30,10,"2019-04-21",0.32,8,97
19991488,"Private comfortable room in BK close to Manhattan",46066063,"Mungyu","Brooklyn","Bedford-Stuyvesant",40.69287,-73.92939,"Private room",40,4,13,"2019-06-08",0.63,2,188
3710436,"THREE BEDROOM APARTMENT IN BROOKLYN",318729,"Mitch","Brooklyn","Bedford-Stuyvesant",40.67862,-73.94687,"Entire home/apt",199,3,118,"2019-07-01",2.12,1,23
5061309,"Sunny room in Bushwick; Minutes from subway!",13501341,"Fiorella","Brooklyn","Bushwick",40.70171,-73.91344,"Private room",60,1,155,"2019-06-20",3.39,2,170
22307800,"Cozy One Bedroom Apt in Brooklyn Close to Beaches",163077876,"Diego","Brooklyn","Gravesend",40.58486,-73.99004,"Entire home/apt",59,2,42,"2019-06-19",2.33,1,35
6706074,"Beautiful neighborhood",25071191,"Khamis","Queens","Ditmars Steinway",40.78112,-73.91079,"Entire home/apt",110,5,5,"2018-09-10",0.1,1,0
13485043,"Beautiful hip location, with a light of sunshine.",16631094,"Noemi","Queens","Ridgewood",40.70971,-73.89741,"Entire home/apt",80,28,1,"2018-09-15",0.1,1,365
32518218,"Upper East Side - Posh NYC Experience",165860505,"Rosario","Manhattan","Upper East Side",40.77705,-73.96038,"Private room",90,1,4,"2019-04-28",0.88,1,0
17106705,"Above Season Beach Loft",114853757,"Abra & Domenic","Queens","Rockaway Beach",40.58718,-73.81541,"Entire home/apt",145,2,42,"2019-05-27",1.63,1,310
27511207,"One Private Bedroom - near Astoria, NY & LGA",106233552,"Coco","Queens","East Elmhurst",40.7653,-73.86729,"Private room",89,3,0,"",NA,2,23
31467371,"J-m-l train 20 mint to city 20 to jfk  clean 4/20",235734225,"Khaled","Brooklyn","Bushwick",40.69812,-73.92134,"Private room",130,2,6,"2019-06-10",1.18,1,356
5185359,"1.5 Bedroom - Artist's Retreat",5788393,"Amy","Queens","Long Island City",40.76117,-73.9265,"Entire home/apt",105,2,19,"2018-02-17",0.41,1,0
15531889,"Charming & Cool Bushwick 2 Bedroom",30380688,"Ashley","Brooklyn","Bushwick",40.68502,-73.90883,"Entire home/apt",145,2,142,"2019-07-05",4.41,1,218
20583124,"Gorgeous space in brownstone on cobblestone st",123805373,"Elizabeth","Brooklyn","Brooklyn Heights",40.693,-73.99774,"Entire home/apt",118,1,2,"2018-02-25",0.09,1,0
27139685,"SofaBed-Hell's Kitchen, Heart of Manhattan",204335117,"Joseph","Manhattan","Hell's Kitchen",40.76391,-73.99325,"Shared room",39,1,44,"2019-07-02",4,1,31
12795109,"Charming Pr Room in E. Williamsburg",59375053,"Jacqueline","Brooklyn","Williamsburg",40.70766,-73.94767,"Private room",80,2,2,"2016-05-29",0.05,1,0
21619277,"Large Alcove Studio in Prime Noho Building",869758,"Rodrigo","Manhattan","NoHo",40.72632,-73.9928,"Entire home/apt",249,10,0,"",NA,1,0
13188622,"Park Avenue, Luxury Studio apartment Murray Hill",22541573,"Ken","Manhattan","Murray Hill",40.74789,-73.98057,"Entire home/apt",179,30,0,"",NA,87,115
30376690,"Charming Harlem Studio!",81970141,"Emily","Manhattan","Harlem",40.82932,-73.94696,"Entire home/apt",119,2,15,"2019-07-01",2.38,1,12
2836845,"Old World Elegance in Astoria!",10987233,"Anastasia","Queens","Ditmars Steinway",40.77297,-73.91604,"Entire home/apt",160,2,175,"2019-07-01",2.78,1,269
30244166,"Gorgeous Midtown East Apt. Open Concept 1 Bedroom",225429345,"Aldo","Manhattan","Midtown",40.75248,-73.97017,"Entire home/apt",200,4,8,"2019-05-25",1.1,1,363
8555872,"C Rm 11 Dbl Pensione-like Hrt of Bk",44924546,"Hayes","Brooklyn","Boerum Hill",40.68498,-73.97856,"Private room",74,1,241,"2019-06-24",5.42,4,4
35025851,"HUGE & COZY 3 BEDROOMS IN HEART OF MANHATTAN!!",226119185,"Jay","Manhattan","Hell's Kitchen",40.76796,-73.98891,"Entire home/apt",599,3,6,"2019-07-03",4.74,1,199
1209955,"The Green Room: Your NYC Adventure starts here",3007815,"Alia","Queens","Ditmars Steinway",40.77147,-73.9166,"Private room",69,2,103,"2019-06-23",1.39,2,124
23301706,"*Great room, good location, 20 mins to Manhattan",173249074,"Svetlana","Brooklyn","Bath Beach",40.60444,-74.01725,"Private room",50,4,24,"2019-05-18",1.69,2,311
19786549,"Dungeon heaven. SOHO loft-feel in Bklyn.❤️❤️❤️❤️❤️",16534981,"Suzy","Brooklyn","Bedford-Stuyvesant",40.68141,-73.93301,"Entire home/apt",68,14,10,"2019-04-30",0.43,5,286
20451532,"Greenpoint private room w/back yard, dishwasher",37050812,"Stephanie","Brooklyn","Greenpoint",40.73547,-73.95495,"Private room",55,2,4,"2017-10-23",0.18,1,0
11279847,"Cozy/bright Clinton Hill studio",525856,"Rick","Brooklyn","Clinton Hill",40.68354,-73.96748,"Entire home/apt",70,6,18,"2019-07-04",0.47,1,203
36242888,"Upper East Site Luxury 2 Bed rooms",12579773,"Jean-Nicolas","Manhattan","Upper East Side",40.76996,-73.95117,"Private room",220,4,1,"2019-07-03",1,1,15
19099537,"Modern, private, newly renovated 2 bd, open living",68233913,"Troy & Aki","Brooklyn","Bedford-Stuyvesant",40.6785,-73.91803,"Entire home/apt",100,3,107,"2019-06-23",4.31,1,77
21898732,"Big room in East Village!",8177511,"Fredrik","Manhattan","East Village",40.72648,-73.97904,"Private room",55,7,0,"",NA,1,0
18506841,"SPACIOUS MANHATTAN TOWNHOUSE 2BR Apt Sleeps 6",75279920,"Anitra And Steven","Manhattan","Harlem",40.80833,-73.95101,"Entire home/apt",275,3,89,"2019-07-02",3.41,1,96
16192835,"Modern Artist's Loft in East Williamsburg/Bushwick",47453782,"Avi","Brooklyn","Williamsburg",40.70729,-73.93129,"Entire home/apt",175,2,44,"2019-05-12",1.43,1,3
32695762,"New York City, Double Hotel Room (A142)",244746656,"William","Manhattan","Midtown",40.75215,-73.97269,"Entire home/apt",315,1,0,"",NA,4,3
8171965,"Astoria Room Facing the Park",40336543,"Simon","Queens","Long Island City",40.76211,-73.92894,"Private room",100,1,1,"2015-09-02",0.02,2,364
25172224,"Cozy loft in greenpoint, 2 stops from Manhattan !!",182363374,"Jimmy","Brooklyn","Greenpoint",40.72613,-73.95676,"Private room",99,1,41,"2019-06-26",2.96,7,54
13395084,"Family getaway.",74789787,"Sabina","Brooklyn","Clinton Hill",40.69558,-73.96872,"Private room",100,7,2,"2016-08-13",0.06,1,0
35224304,"Spacious Home Away from Home",43099837,"Crystal","Staten Island","Grymes Hill",40.61569,-74.08957,"Entire home/apt",125,2,1,"2019-06-28",1,1,44
22161395,"Sunny Urban Jungle",100675420,"Mama Batata","Brooklyn","Bedford-Stuyvesant",40.69129,-73.9523,"Private room",70,1,87,"2019-07-05",4.58,1,8
9809784,"Lux Interior Designer Brookyln Flat",3976298,"Sidra","Brooklyn","Prospect Heights",40.67815,-73.96823,"Entire home/apt",995,5,1,"2016-01-02",0.02,1,89
29835159,"Bright and Comfortable Home in Brooklyn",16398154,"Jennifer","Brooklyn","Prospect Heights",40.68162,-73.96818,"Entire home/apt",149,2,8,"2019-04-29",1,1,0
28680576,"Cozy Room With Big Comfortable Bed!",216375039,"Tosin/Rashon","Manhattan","East Harlem",40.79368,-73.93492,"Private room",95,1,43,"2019-06-01",4.46,1,0
30511773,"Sunny, Comfy, Artsy 1BR in Astoria",90034872,"Jacqueline","Queens","Astoria",40.76721,-73.92633,"Private room",75,2,4,"2019-06-30",0.63,1,36
20010930,"Spacious & Quiet 1 Bedroom",18987217,"Griffin","Queens","Ridgewood",40.70792,-73.89808,"Entire home/apt",90,4,0,"",NA,1,0
18707214,"Sunny 2-bedroom in classic Brooklyn brownstone",4370956,"Rachel","Brooklyn","Fort Greene",40.6862,-73.96973,"Entire home/apt",175,3,3,"2017-08-11",0.12,1,0
21410971,"Beautiful,spacious and sunny one bedroom apartment",154306881,"Marta","Brooklyn","Prospect-Lefferts Gardens",40.65851,-73.96151,"Entire home/apt",120,3,2,"2017-10-30",0.1,1,0
16662964,"Cute 1 Bdrm Apt, 10 minutes from Manhattan",23820907,"Hifza","Queens","Long Island City",40.75699,-73.93499,"Entire home/apt",125,5,0,"",NA,1,0
20568978,"Cozy 1 Bedroom Apartment",49989254,"Zach","Manhattan","Midtown",40.74635,-73.98103,"Entire home/apt",250,1,0,"",NA,1,0
18471276,"Cozy bedroom off J Train",122294799,"Jenny","Brooklyn","Bedford-Stuyvesant",40.69178,-73.92838,"Private room",47,1,4,"2017-06-09",0.15,1,0
30842262,"Mid-century Modern Midtown 1BR w/ Gym + Doorman by Blueground",107434423,"Blueground","Manhattan","Murray Hill",40.74488,-73.97389,"Entire home/apt",271,30,0,"",NA,232,60
32062178,"Unique Holiday Home",152246149,"Catherine","Bronx","Throgs Neck",40.83108,-73.82951,"Private room",50,1,11,"2019-06-09",2.41,5,365
28157869,"Brooklyn Guest Suite",68927337,"Jean","Brooklyn","East Flatbush",40.65329,-73.92756,"Shared room",50,7,1,"2018-09-28",0.11,1,179
3626426,"Gorgeous! Newly Renovated 2-BR Flat",13347167,"AFI Apartments","Manhattan","Upper East Side",40.77274,-73.95732,"Entire home/apt",130,30,3,"2018-08-10",0.08,29,308
13278181,"Comfortable 2 Bedroom in Brooklyn Heights",6671270,"Cory","Brooklyn","Brooklyn Heights",40.69304,-73.99328,"Entire home/apt",250,7,5,"2017-08-24",0.14,1,0
34258598,"Single Bedroom around Columbia University",195863013,"Yiwei","Manhattan","Upper West Side",40.80249,-73.96729,"Private room",45,3,3,"2019-06-08",2.05,1,2
14012274,"Lovely and Cosy furnished 2 bedroom apartment",83786650,"Bridge","Manhattan","Upper East Side",40.76026,-73.96204,"Entire home/apt",152,30,1,"2017-10-09",0.05,8,332
25225344,"Studio Apartment in the Heart of Manhattan!",190589224,"Damian","Manhattan","Hell's Kitchen",40.76272,-73.98898,"Entire home/apt",130,1,12,"2019-03-17",0.87,1,0
11970778,"One Bedroom Apartment in Greenpoint!",15817123,"Stephanie","Brooklyn","Greenpoint",40.73164,-73.95323,"Entire home/apt",65,1,152,"2019-06-18",3.8,3,1
8087725,"Beautiful Upper East 1 Bedroom",12483260,"Chris","Manhattan","Upper East Side",40.77343,-73.95651,"Entire home/apt",118,1,1,"2015-08-31",0.02,1,0
2447460,"Cozy Entire Apt1Bd APT inGREAT Loc",12386614,"Carlos","Manhattan","East Harlem",40.79926,-73.94499,"Entire home/apt",125,3,2,"2018-04-15",0.13,1,249
7293506,"Charming Upper West Side Apartment",2993160,"Lauren","Manhattan","Upper West Side",40.78629,-73.98056,"Entire home/apt",200,7,0,"",NA,1,0
32548384,"Anny's Place",244581878,"Ana","Manhattan","Washington Heights",40.85019,-73.93004,"Entire home/apt",50,2,16,"2019-06-29",4.25,1,51
24188354,"Large studio in Williamsburg, 2B",49704571,"Krzysztof","Brooklyn","Williamsburg",40.71972,-73.94462,"Entire home/apt",80,30,5,"2019-05-17",0.42,8,161
25971425,"Big, beautiful, sunny room in Hamilton Heights",54369863,"Genevieve","Manhattan","Harlem",40.82567,-73.95261,"Private room",70,1,1,"2018-07-16",0.08,1,0
8597265,"Cozy 1 BR on Bedford Avenue, Wburg",43298844,"Christina","Brooklyn","Williamsburg",40.71764,-73.95689,"Private room",49,1,1,"2016-01-03",0.02,1,0
3692566,"Spacious 5 BR house in Brooklyn",2673332,"Alexandra","Brooklyn","Kensington",40.64295,-73.97632,"Entire home/apt",395,3,20,"2018-08-14",0.34,1,9
34754241,"Charming Hell’s Kitchen Studio",46588955,"Emily","Manhattan","Hell's Kitchen",40.7659,-73.98764,"Entire home/apt",289,2,0,"",NA,1,8
20849101,"NYC private room in Private house|Mt Vernon area",149618690,"Tunzil","Bronx","Wakefield",40.90356,-73.84172,"Private room",59,1,11,"2019-06-10",0.5,1,35
7858824,"Spacious apt - GREAT location",27655084,"Michelle","Manhattan","Midtown",40.75709,-73.96972,"Entire home/apt",299,2,7,"2016-11-27",0.15,1,0
34200677,"Great Eclectic Studio Apt in Brooklyn !!!!!!",161496464,"Tyler","Brooklyn","Flatbush",40.65188,-73.95649,"Entire home/apt",95,1,2,"2019-07-07",0.91,1,362
9477988,"Sunny and Close to Everything!",7530710,"Lili And Antoine","Brooklyn","Prospect Heights",40.67768,-73.97114,"Entire home/apt",175,10,11,"2016-10-10",0.25,1,0
12537221,"Great Location",67884746,"Linda","Brooklyn","Prospect Heights",40.67947,-73.96466,"Private room",105,2,172,"2019-06-24",4.5,1,83
35962668,"Private Townhome in Midtown East near UN",270294045,"Christian","Manhattan","Midtown",40.7542,-73.96815,"Entire home/apt",1600,3,0,"",NA,1,365
21682272,"Room in Amazingly well-LIT Luxury Loft",78942575,"Bora","Brooklyn","Brooklyn Heights",40.70017,-73.99202,"Private room",120,1,4,"2019-06-07",0.2,2,0
3944499,"Cozy Bedroom in Crown Heights Brooklyn",6771709,"Lauren","Brooklyn","Crown Heights",40.67081,-73.95761,"Private room",96,3,1,"2014-09-18",0.02,1,0
18175675,"2400 Sq Ft Tribeca Loft w/Private Elevator",2834168,"Jessica","Manhattan","Tribeca",40.71893,-74.0033,"Entire home/apt",350,6,20,"2019-06-30",0.74,1,25
6939859,"Nice room, very close to the subway",36388501,"Loralee","Brooklyn","Williamsburg",40.70658,-73.93801,"Private room",50,3,5,"2015-09-16",0.1,1,0
2956443,"Large 2 Floor Apt 2 Bdrm Sleeps 8 ",15089968,"Anna","Queens","Richmond Hill",40.70061,-73.84107,"Entire home/apt",255,2,60,"2019-06-24",0.97,2,297
28031654,"Private Room in Luxury BK Apartment",156958091,"Mayda","Brooklyn","Bushwick",40.6932,-73.90639,"Private room",65,1,26,"2019-05-23",2.52,3,0
32207090,"Columbia UN Area 127 st And convent Ave",57049951,"Eliahu","Manhattan","Harlem",40.81401,-73.95393,"Private room",69,2,1,"2019-06-25",1,9,365
26050704,"Greenpoint room",17452999,"Carlos","Brooklyn","Greenpoint",40.73616,-73.95511,"Private room",95,3,0,"",NA,1,0
6799814,"[306] 5 min WALK to Times Square",35524316,"Yasu & Akiko","Manhattan","Hell's Kitchen",40.76207,-73.98945,"Private room",245,1,162,"2019-06-30",3.29,11,1
21975709,"Designer 2 Bedroom Loft**Greenwich Village**4BEDS*",8837750,"Mark","Manhattan","Greenwich Village",40.73539,-73.99547,"Entire home/apt",485,5,45,"2019-07-07",2.36,1,203
34929016,"Private Living Room in the Heart of Chelsea",25408903,"Jaclyn","Manhattan","Chelsea",40.74125,-73.99926,"Private room",89,1,5,"2019-06-29",5,1,296
11118296,"Forest Hills Haven",57762390,"Annette","Queens","Forest Hills",40.71813,-73.8386,"Entire home/apt",100,2,1,"2016-08-05",0.03,1,0
8459687,"Park Slope apt. w/ private yard",3626916,"Alisa & Dante","Brooklyn","Park Slope",40.67307,-73.97235,"Entire home/apt",95,1,1,"2016-08-23",0.03,1,0
221097,"Large Artist Floorthru- Greenpoint",1146744,"Deborah","Brooklyn","Greenpoint",40.72595,-73.95298,"Entire home/apt",116,29,22,"2019-03-15",0.23,1,335
36211538,"Spacious getaway room in the heart of Bedstuy",139171543,"Garth","Brooklyn","Bedford-Stuyvesant",40.68294,-73.9258,"Private room",66,3,0,"",NA,1,174
2451647,"Bright, Modern Room in East Village!",64442,"Reka","Manhattan","East Village",40.72598,-73.97778,"Private room",84,1,184,"2019-07-01",2.86,2,59
35717735,"AMAZING ONE BED IN MEATPACKING/CHELSEA MARKET!!",268271871,"Miguel","Manhattan","Chelsea",40.74499,-74.00704,"Entire home/apt",399,3,1,"2019-06-23",1,1,179
22703920,"Central  Brooklyn Beautiful Rooms
Room Florence
#1",167098774,"Keisha","Brooklyn","Canarsie",40.63905,-73.89243,"Private room",55,2,20,"2019-06-24",1.4,3,177
34796261,"Shared room in Hell's Kitchen near Times Square 1",262360035,"Kuzey","Manhattan","Hell's Kitchen",40.76403,-73.98913,"Shared room",75,1,7,"2019-06-30",4.04,6,363
4494588,"Cosy apartment in the East Village",23314412,"Olivia","Manhattan","East Village",40.72347,-73.98116,"Entire home/apt",150,5,0,"",NA,1,0
14594286,"On Broadway & 3 stops to Times Square",55567227,"Neida","Manhattan","Harlem",40.82957,-73.94535,"Private room",60,3,89,"2019-07-07",2.59,2,37
7724865,"Gramercy Apartment",36195153,"Ben","Manhattan","Kips Bay",40.73999,-73.98122,"Private room",175,3,174,"2019-06-24",3.66,1,194
36072357,"Charming suite on Historic block",271354975,"Frances","Brooklyn","Bedford-Stuyvesant",40.68323,-73.94694,"Private room",170,2,0,"",NA,1,164
10926362,"Charming Midtown West - Entire Apt",3576466,"Kevin","Manhattan","Hell's Kitchen",40.76364,-73.9898,"Entire home/apt",170,2,18,"2019-05-13",0.45,2,63
15743151,"❤️ Beautiful/Spacious/Convenient BK Apartment!",11075539,"Brett","Brooklyn","Bushwick",40.69688,-73.93396,"Private room",69,2,96,"2019-06-30",2.93,1,36
24247797,"East Village room with a view",19001556,"Monica","Manhattan","East Village",40.72421,-73.98025,"Private room",100,3,6,"2018-06-22",0.42,2,0
2044873,"Bushwick Artist Loft - Awesome Room",3886532,"Tom & Lily","Brooklyn","Bushwick",40.70781,-73.92184,"Private room",79,1,89,"2019-04-24",1.39,3,310
25515856,"1 Bed 1 Bath on Upper West Side Manhattan",8304377,"Beata","Manhattan","Upper West Side",40.78239,-73.98156,"Entire home/apt",155,7,0,"",NA,1,0
29133348,"New! Entire studio apartment with lofted bedroom!!",72006801,"Kevin","Queens","Ridgewood",40.70208,-73.91125,"Entire home/apt",120,2,2,"2018-11-24",0.24,1,5
6780285,"Beautiful Williamsburg townhouse on a park.",230856,"Gabrielle & Malcolm","Brooklyn","Williamsburg",40.7154,-73.93866,"Entire home/apt",295,30,6,"2018-04-19",0.13,1,0
17617905,"Beautiful home minutes to Manhattan",13561853,"Olivera","Queens","Sunnyside",40.74176,-73.924,"Entire home/apt",75,30,6,"2018-09-08",0.22,1,45
31805784,"Beautiful & Cozy - SoHo Studio",35486274,"Evan","Manhattan","SoHo",40.72451,-74.00385,"Entire home/apt",132,2,3,"2019-05-06",0.73,1,0
785508,"Experience New York - A Locals Way",873273,"Christian & Carla","Manhattan","Washington Heights",40.84448,-73.93978,"Private room",85,2,211,"2019-07-02",2.63,2,339
36368048,"Luxury appartment, special edition for musicians.",253681134,"Azamat","Manhattan","Washington Heights",40.83423,-73.94723,"Private room",74,3,0,"",NA,1,3
21839021,"Bushwick private 10 foot ceiling dwelling",131476075,"Lakisha","Brooklyn","Bushwick",40.68637,-73.91159,"Private room",53,2,19,"2019-01-02",1.03,8,177
34150501,"Amazing 3BR Apartment - Incredible Location",174313318,"Plamen","Manhattan","Chelsea",40.74781,-73.99436,"Entire home/apt",380,3,1,"2019-05-28",0.71,1,296
11334624,"Sunny Friendly 3BR Lower East Side",35095754,"Lorraine","Manhattan","Lower East Side",40.72048,-73.9906,"Private room",325,2,130,"2019-06-21",3.3,2,139
34207862,"Midtown Boutique Hotel - Cozy Single",252604696,"Erin","Manhattan","Chelsea",40.74913,-73.99513,"Private room",159,1,0,"",NA,20,360
19135548,"Hottest building in Williamsburg -private bathroom",7604436,"M","Brooklyn","Williamsburg",40.7203,-73.95729,"Private room",128,3,22,"2019-06-14",1.43,1,305
